model,response_model,image_path,zpid,room_type,replicate,score,level,confidence,valid,room_type_judgment,reasoning,input_tokens,output_tokens,cached_input_tokens,cache_write_tokens,thought_tokens,latency_s,cost_usd,error
claude-haiku-4-5,claude-haiku-4-5-20251001,images/111711535/111711535_7.jpg,111711535,bedroom,2,4.2,4,0.82,True,bedroom,"This bedroom features clean, neutral walls, a simple but coordinated gray bedding setup with colorful accent pillows, hardwood parquet flooring, and minimal but functional furnishings (small side table, basic lamp, modern chair). The space is bright with good natural light from large windows and shows contemporary styling without premium materials or architectural detail. It falls solidly in the updated mid-range category with decent coordination and finish quality, but lacks the layered design, premium furniture, or special features that would elevate it to Level 5.",3391,255,0,0,0,4.972,0.004666,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/111711535/111711535_7.jpg,111711535,bedroom,4,4.5,4,0.82,True,bedroom,"This bedroom features clean, neutral walls, a simple but coordinated gray bedding setup with colorful accent pillows, hardwood parquet flooring, and basic functional furniture (small side table, simple white chair). The space is bright with good natural light from large windows and shows contemporary styling with minimal clutter. However, it lacks distinctive design elements, premium materials, architectural details, or upscale finishes that would elevate it beyond a nicely updated mid-range bedroom.",3391,242,0,0,0,3.397,0.004601,
gpt-4o,gpt-4o-2024-08-06,images/300074943/300074943_3.jpg,300074943,kitchen,5,6.5,7,0.95,True,kitchen,"This kitchen features high-end finishes, including sleek wood cabinetry, a large marble island with seating, and modern stainless steel appliances. The design is cohesive and contemporary, with a minimalist aesthetic. The presence of a built-in oven and a high-quality range hood further enhances its upscale appeal.",2081,86,0,0,0,8.81,0.006063,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/111711535/111711535_7.jpg,111711535,bedroom,5,4.5,4,0.82,True,bedroom,"This bedroom features clean, neutral walls, a simple but coordinated gray bedding setup with colorful accent pillows, a wooden parquet floor in good condition, and basic functional furniture (small side table, simple white chair). The space is bright with good natural light from large windows and shows contemporary styling with minimal clutter. However, it lacks distinctive design elements, premium materials, architectural details, or upscale finishes that would elevate it beyond a nicely maintained mid-range bedroom.",3391,244,0,0,0,4.338,0.004611,
gemini-3.5-flash,gemini-3.5-flash,images/457610719/457610719_6.jpg,457610719,bathroom,3,5.0,5,0.9,True,bathroom,"This bathroom features a cohesive modern renovation with large-format marble-look wall tiles, a contemporary wood-front vanity, and a modern one-piece toilet. The tub-shower combo is elevated by a premium frameless sliding glass door with matte black hardware and matching fixtures, complemented by an integrated LED lighted mirror cabinet.",2808,710,0,0,591,6.317,0.010602,
gemini-3.5-flash,gemini-3.5-flash,images/457610719/457610719_6.jpg,457610719,bathroom,1,5.0,5,0.9,True,bathroom,"This bathroom features a cohesive modern renovation with large-format marble-look wall tiles, a contemporary wood-front vanity, and a modern one-piece toilet. The tub-shower combo is elevated by a premium frameless sliding glass door with matte black hardware and matching fixtures, complemented by an integrated LED lighted mirror cabinet.",2808,710,0,0,591,7.271,0.010602,
gemini-3.5-flash,gemini-3.5-flash,images/457610719/457610719_6.jpg,457610719,bathroom,4,5.0,5,0.9,True,bathroom,"This bathroom features a cohesive modern renovation with large-format marble-look wall tiles, a contemporary wood-front vanity, and a modern one-piece toilet. The tub-shower combo is elevated by a premium frameless sliding glass door with matte black hardware and matching fixtures, complemented by an integrated LED lighted mirror cabinet.",2808,710,0,0,591,5.683,0.010602,
gemini-3.5-flash,gemini-3.5-flash,images/457610719/457610719_6.jpg,457610719,bathroom,2,5.0,5,0.9,True,bathroom,"This bathroom features a cohesive modern renovation with large-format marble-look wall tiles, a contemporary wood-front vanity, and a modern one-piece toilet. The tub-shower combo is elevated by a premium frameless sliding glass door with matte black hardware and matching fixtures, complemented by an integrated LED lighted mirror cabinet.",2808,710,0,0,591,7.992,0.010602,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/79713844/79713844_16.jpg,79713844,bedroom,1,2.0,2,0.85,True,bedroom,"This bedroom features clean, well-maintained hardwood flooring and bright turquoise walls with white trim, but lacks any furnishings, bedding, or design elements. The ceiling fan is basic builder-grade, and the room is essentially an empty shell with no styling, layering, or architectural detail—it reads as a functional but completely unstaged space comparable to Level 2 examples.",3391,225,0,0,0,4.813,0.004516,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/79713844/79713844_16.jpg,79713844,bedroom,2,2.0,2,0.85,True,bedroom,"This bedroom features clean, well-maintained hardwood flooring and fresh turquoise paint, but lacks any furnishings, bedding, or design elements. The ceiling fan is basic builder-grade, and the room is essentially an empty shell with no styling, layering, or architectural detail. While the condition is good and the bones are sound, the complete absence of furniture and design places it solidly in the basic/empty category.",3391,233,0,0,0,4.332,0.004556,
gpt-4o,gpt-4o-2024-08-06,images/338701821/338701821_3.jpg,338701821,kitchen,2,6.5,7,0.95,True,kitchen,"This kitchen features high-end appliances, including a built-in oven and a sleek refrigerator. The cabinetry is custom with glass inserts, and the countertops are made of premium stone. The overall design is cohesive and modern, with a sophisticated color palette and quality finishes.",2081,81,0,0,0,5.83,0.006012,
gemini-3.5-flash,gemini-3.5-flash,images/457610719/457610719_6.jpg,457610719,bathroom,5,5.0,5,0.9,True,bathroom,"This bathroom features a cohesive modern renovation with large-format marble-look wall tiles, a contemporary wood-front vanity, and a modern one-piece toilet. The tub-shower combo is elevated by a premium frameless sliding glass door with matte black hardware and matching fixtures, complemented by an integrated LED lighted mirror cabinet.",2808,710,0,0,591,7.326,0.010602,
gemini-3.5-flash,gemini-3.5-flash,images/455580860/455580860_11.jpg,455580860,bathroom,1,5.5,6,0.9,True,bathroom,"This bathroom features a cohesive modern design with high-end finishes, including a double wood vanity with a clean white countertop, a wall-mounted toilet with a concealed tank, and a frameless glass shower. The walls are fully tiled with large-format stone-look tiles, complemented by a stylish herringbone-patterned tile floor.",2808,884,0,0,763,7.634,0.012168,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/79713844/79713844_16.jpg,79713844,bedroom,3,2.0,2,0.85,True,bedroom,"This bedroom features clean, well-maintained hardwood flooring and bright turquoise walls with white trim, but lacks any furniture, bedding, or design elements. The ceiling fan is basic builder-grade, and the room is completely empty with minimal architectural detail—it reads as a bare, unfurnished shell with dated bold paint color and no styling or layering.",3391,219,0,0,0,5.355,0.004486,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/79713844/79713844_16.jpg,79713844,bedroom,4,2.0,2,0.85,True,bedroom,"This bedroom features clean, well-maintained hardwood flooring and bright turquoise walls with white trim, but lacks any furniture, bedding, or design elements. The ceiling fan is basic builder-grade, and the room is completely empty with minimal architectural detail—it reads as a bare, unfurnished shell with dated bold paint color and no styling or layering.",3391,219,0,0,0,4.828,0.004486,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/79713844/79713844_16.jpg,79713844,bedroom,5,2.3,2,0.75,True,bedroom,"This bedroom features clean, well-maintained hardwood flooring and bright turquoise walls with white trim, indicating a basic update but lacking furnishings, layered design, or architectural detail. The ceiling fan is builder-grade, windows are functional but plain, and the room is essentially empty with no bedding, furniture, or styling elements visible—placing it between Level 2 (basic/unfurnished) and Level 3 (dated but maintained), closer to Level 2 due to the complete absence of furnishings and design cohesion.",3391,260,0,0,0,5.472,0.004691,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/122588155/122588155_12.jpg,122588155,bedroom,1,6.5,7,0.78,True,bedroom,"This bedroom features a substantial four-poster canopy bed with dark wood construction, ornate architectural millwork including wood paneling and trim details, and classical wall treatments with damask-style wallpaper and decorative moldings. The room demonstrates high-end custom design with period-appropriate furnishings and careful attention to architectural detail, placing it solidly in the upscale-to-luxury range, though the cluttered foreground and some wear suggest it falls short of ultra-luxury estate standards.",3809,247,0,0,0,7.229,0.005044,
gpt-4o,gpt-4o-2024-08-06,images/338701821/338701821_3.jpg,338701821,kitchen,3,6.5,7,0.9,True,kitchen,"This kitchen features high-end appliances, including a built-in oven and a sleek refrigerator. The cabinetry is custom with glass inserts, and the countertops are made of premium stone. The overall design is cohesive and modern, with a focus on functionality and aesthetics, indicating a high level of luxury.",2081,87,1792,0,0,6.776,0.003832,
claude-haiku-4-5,claude-haiku-4-5-20251001,images/122588155/122588155_12.jpg,122588155,bedroom,2,6.5,7,0.78,True,bedroom,"This bedroom features a substantial four-poster canopy bed with dark wood construction, ornate architectural millwork including wood paneling and trim details, and classical decorative elements (wall medallions, framed artwork). The room displays high ceilings with decorative plasterwork, premium wood finishes, and a cohesive traditional design aesthetic. However, the presence of clutter (visible items on the floor) and somewhat dated styling prevent it from reaching the ultra-luxury tier.",3809,242,0,0,0,7.492,0.005019,
gemini-3.5-flash,gemini-3.5-flash,images/455580860/455580860_11.jpg,455580860,bathroom,2,5.5,6,0.9,True,bathroom,"This bathroom features a cohesive modern design with high-end finishes, including a double wood vanity with a clean white countertop, a wall-mounted toilet with a concealed tank, and a frameless glass shower. The walls are fully tiled with large-format stone-look tiles, complemented by a stylish herringbone-patterned tile floor.",2808,884,0,0,763,8.559,0.012168,
